dataset1,dataset2,Selectivity,Class, dataset1Cardinality, dataset2Cardinality, dataset1GridNPartitions, dataset2GridNPartitions,resultSJSize, BNLJMBRTests, BNLJjobsTimes, BNLJjobsTimesRelStdDev, BNLJsizeJoins, BNLJsizeJoinsRelStdDev,PBSMMBRTests, PBSMjobsTimes, PBSMjobsTimesRelStdDev, PBSMsizeJoins, PBSMsizeJoinsRelStdDev,DJMBRTests, DJjobsTimes, DJjobsTimesRelStdDev, DJsizeJoins, DJsizeJoinsRelStdDev,REPJMBRTests, REPJjobsTimes, REPJjobsTimesRelStdDev, REPJsizeJoins, REPJsizeJoinsRelStdDev
dataset-1264_r7745.wkt.bz2,dataset-0722_r7745.wkt.bz2,0,0,367395,9345,14,1,0,0,0,0,0,0,0,6.51,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1264_r7746.wkt.bz2,dataset-0722_r7746.wkt.bz2,0,0,367395,9345,14,1,0,0,0,0,0,0,0,6.51,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1264_r7747.wkt.bz2,dataset-0722_r7747.wkt.bz2,0,0,367395,9345,14,1,0,0,0,0,0,0,0,6.51,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1264_r7748.wkt.bz2,dataset-0722_r7748.wkt.bz2,0,0,367395,9345,14,1,0,0,0,0,0,0,0,6.51,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1264_r7749.wkt.bz2,dataset-0722_r7749.wkt.bz2,0,0,367395,9345,14,1,0,0,0,0,0,0,0,6.51,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1264_r7750.wkt.bz2,dataset-0722_r7750.wkt.bz2,0,0,367395,9345,14,1,0,0,0,0,0,0,0,6.51,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1890.wkt.bz2,dataset-0329.wkt.bz2,0,0,112932,52883,6,2,0,0,0,0,0,0,0,6.341,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1890_r7751.wkt.bz2,dataset-0329_r7751.wkt.bz2,0,0,112932,52883,6,2,0,0,0,0,0,0,0,6.341,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1890_r7752.wkt.bz2,dataset-0329_r7752.wkt.bz2,0,0,112932,52883,6,2,0,0,0,0,0,0,0,6.341,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1890_r7753.wkt.bz2,dataset-0329_r7753.wkt.bz2,0,0,112932,52883,6,2,0,0,0,0,0,0,0,6.341,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1890_r7754.wkt.bz2,dataset-0329_r7754.wkt.bz2,0,0,112932,52883,6,2,0,0,0,0,0,0,0,6.341,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1890_r7755.wkt.bz2,dataset-0329_r7755.wkt.bz2,0,0,112932,52883,6,2,0,0,0,0,0,0,0,6.341,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1890_r7756.wkt.bz2,dataset-0329_r7756.wkt.bz2,0,0,112932,52883,6,2,0,0,0,0,0,0,0,6.341,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1890_r7757.wkt.bz2,dataset-0329_r7757.wkt.bz2,0,0,112932,52883,6,2,0,0,0,0,0,0,0,6.341,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1890_r7758.wkt.bz2,dataset-0329_r7758.wkt.bz2,0,0,112932,52883,6,2,0,0,0,0,0,0,0,6.341,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1152.wkt.bz2,dataset-1102.wkt.bz2,0,0,272851,374212,28,30,0,0,0,0,0,0,0,14.609,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1152_r7759.wkt.bz2,dataset-1102_r7759.wkt.bz2,0,0,272851,374212,28,30,0,0,0,0,0,0,0,14.609,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1152_r7760.wkt.bz2,dataset-1102_r7760.wkt.bz2,0,0,272851,374212,28,30,0,0,0,0,0,0,0,14.609,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1152_r7761.wkt.bz2,dataset-1102_r7761.wkt.bz2,0,0,272851,374212,28,30,0,0,0,0,0,0,0,14.609,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1152_r7762.wkt.bz2,dataset-1102_r7762.wkt.bz2,0,0,272851,374212,28,30,0,0,0,0,0,0,0,14.609,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1152_r7763.wkt.bz2,dataset-1102_r7763.wkt.bz2,0,0,272851,374212,28,30,0,0,0,0,0,0,0,14.609,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1152_r7764.wkt.bz2,dataset-1102_r7764.wkt.bz2,0,0,272851,374212,28,30,0,0,0,0,0,0,0,14.609,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1152_r7765.wkt.bz2,dataset-1102_r7765.wkt.bz2,0,0,272851,374212,28,30,0,0,0,0,0,0,0,14.609,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1152_r7766.wkt.bz2,dataset-1102_r7766.wkt.bz2,0,0,272851,374212,28,30,0,0,0,0,0,0,0,14.609,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309.wkt.bz2,dataset-1904.wkt.bz2,0,0,498904,210803,29,17,0,0,0,0,0,0,0,6.935,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_r7767.wkt.bz2,dataset-1904_r7767.wkt.bz2,0,0,498904,210803,29,17,0,0,0,0,0,0,0,6.935,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_r7768.wkt.bz2,dataset-1904_r7768.wkt.bz2,0,0,498904,210803,29,17,0,0,0,0,0,0,0,6.935,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_r7769.wkt.bz2,dataset-1904_r7769.wkt.bz2,0,0,498904,210803,29,17,0,0,0,0,0,0,0,6.935,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_r7770.wkt.bz2,dataset-1904_r7770.wkt.bz2,0,0,498904,210803,29,17,0,0,0,0,0,0,0,6.935,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_r7771.wkt.bz2,dataset-1904_r7771.wkt.bz2,0,0,498904,210803,29,17,0,0,0,0,0,0,0,6.935,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_r7772.wkt.bz2,dataset-1904_r7772.wkt.bz2,0,0,498904,210803,29,17,0,0,0,0,0,0,0,6.935,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_r7773.wkt.bz2,dataset-1904_r7773.wkt.bz2,0,0,498904,210803,29,17,0,0,0,0,0,0,0,6.935,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1309_r7774.wkt.bz2,dataset-1904_r7774.wkt.bz2,0,0,498904,210803,29,17,0,0,0,0,0,0,0,6.935,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1324.wkt.bz2,dataset-1101.wkt.bz2,0,0,448305,296589,30,17,0,0,0,0,0,0,0,10.822,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1324_r7775.wkt.bz2,dataset-1101_r7775.wkt.bz2,0,0,448305,296589,30,17,0,0,0,0,0,0,0,10.822,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1324_r7776.wkt.bz2,dataset-1101_r7776.wkt.bz2,0,0,448305,296589,30,17,0,0,0,0,0,0,0,10.822,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1324_r7777.wkt.bz2,dataset-1101_r7777.wkt.bz2,0,0,448305,296589,30,17,0,0,0,0,0,0,0,10.822,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1324_r7778.wkt.bz2,dataset-1101_r7778.wkt.bz2,0,0,448305,296589,30,17,0,0,0,0,0,0,0,10.822,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1324_r7779.wkt.bz2,dataset-1101_r7779.wkt.bz2,0,0,448305,296589,30,17,0,0,0,0,0,0,0,10.822,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1324_r7780.wkt.bz2,dataset-1101_r7780.wkt.bz2,0,0,448305,296589,30,17,0,0,0,0,0,0,0,10.822,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1324_r7781.wkt.bz2,dataset-1101_r7781.wkt.bz2,0,0,448305,296589,30,17,0,0,0,0,0,0,0,10.822,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1324_r7782.wkt.bz2,dataset-1101_r7782.wkt.bz2,0,0,448305,296589,30,17,0,0,0,0,0,0,0,10.822,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0637.wkt.bz2,dataset-1141.wkt.bz2,0,0,309816,256093,31,23,0,0,0,0,0,0,0,6.982,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0637_r7783.wkt.bz2,dataset-1141_r7783.wkt.bz2,0,0,309816,256093,31,23,0,0,0,0,0,0,0,6.982,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0637_r7784.wkt.bz2,dataset-1141_r7784.wkt.bz2,0,0,309816,256093,31,23,0,0,0,0,0,0,0,6.982,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0637_r7785.wkt.bz2,dataset-1141_r7785.wkt.bz2,0,0,309816,256093,31,23,0,0,0,0,0,0,0,6.982,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0637_r7786.wkt.bz2,dataset-1141_r7786.wkt.bz2,0,0,309816,256093,31,23,0,0,0,0,0,0,0,6.982,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0637_r7787.wkt.bz2,dataset-1141_r7787.wkt.bz2,0,0,309816,256093,31,23,0,0,0,0,0,0,0,6.982,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0637_r7788.wkt.bz2,dataset-1141_r7788.wkt.bz2,0,0,309816,256093,31,23,0,0,0,0,0,0,0,6.982,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0637_r7789.wkt.bz2,dataset-1141_r7789.wkt.bz2,0,0,309816,256093,31,23,0,0,0,0,0,0,0,6.982,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0637_r7790.wkt.bz2,dataset-1141_r7790.wkt.bz2,0,0,309816,256093,31,23,0,0,0,0,0,0,0,6.982,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1124.wkt.bz2,dataset-1755.wkt.bz2,0,0,367477,87538,9,6,0,0,0,0,0,0,0,7.268,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1124_r7791.wkt.bz2,dataset-1755_r7791.wkt.bz2,0,0,367477,87538,9,6,0,0,0,0,0,0,0,7.268,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1124_r7792.wkt.bz2,dataset-1755_r7792.wkt.bz2,0,0,367477,87538,9,6,0,0,0,0,0,0,0,7.268,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1124_r7793.wkt.bz2,dataset-1755_r7793.wkt.bz2,0,0,367477,87538,9,6,0,0,0,0,0,0,0,7.268,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1124_r7794.wkt.bz2,dataset-1755_r7794.wkt.bz2,0,0,367477,87538,9,6,0,0,0,0,0,0,0,7.268,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1124_r7795.wkt.bz2,dataset-1755_r7795.wkt.bz2,0,0,367477,87538,9,6,0,0,0,0,0,0,0,7.268,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1124_r7796.wkt.bz2,dataset-1755_r7796.wkt.bz2,0,0,367477,87538,9,6,0,0,0,0,0,0,0,7.268,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1124_r7797.wkt.bz2,dataset-1755_r7797.wkt.bz2,0,0,367477,87538,9,6,0,0,0,0,0,0,0,7.268,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1124_r7798.wkt.bz2,dataset-1755_r7798.wkt.bz2,0,0,367477,87538,9,6,0,0,0,0,0,0,0,7.268,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1526.wkt.bz2,dataset-0585.wkt.bz2,0,0,279506,161305,4,15,0,0,0,0,0,0,0,12.951,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1526_r7799.wkt.bz2,dataset-0585_r7799.wkt.bz2,0,0,279506,161305,4,15,0,0,0,0,0,0,0,12.951,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1526_r7800.wkt.bz2,dataset-0585_r7800.wkt.bz2,0,0,279506,161305,4,15,0,0,0,0,0,0,0,12.951,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1526_r7801.wkt.bz2,dataset-0585_r7801.wkt.bz2,0,0,279506,161305,4,15,0,0,0,0,0,0,0,12.951,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1526_r7802.wkt.bz2,dataset-0585_r7802.wkt.bz2,0,0,279506,161305,4,15,0,0,0,0,0,0,0,12.951,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1526_r7803.wkt.bz2,dataset-0585_r7803.wkt.bz2,0,0,279506,161305,4,15,0,0,0,0,0,0,0,12.951,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1526_r7804.wkt.bz2,dataset-0585_r7804.wkt.bz2,0,0,279506,161305,4,15,0,0,0,0,0,0,0,12.951,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1526_r7805.wkt.bz2,dataset-0585_r7805.wkt.bz2,0,0,279506,161305,4,15,0,0,0,0,0,0,0,12.951,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1526_r7806.wkt.bz2,dataset-0585_r7806.wkt.bz2,0,0,279506,161305,4,15,0,0,0,0,0,0,0,12.951,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1598.wkt.bz2,dataset-1855.wkt.bz2,0,0,23468,63976,1,3,0,0,0,0,0,0,0,6.136,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1598_r7807.wkt.bz2,dataset-1855_r7807.wkt.bz2,0,0,23468,63976,1,3,0,0,0,0,0,0,0,6.136,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1598_r7808.wkt.bz2,dataset-1855_r7808.wkt.bz2,0,0,23468,63976,1,3,0,0,0,0,0,0,0,6.136,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1598_r7809.wkt.bz2,dataset-1855_r7809.wkt.bz2,0,0,23468,63976,1,3,0,0,0,0,0,0,0,6.136,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1598_r7810.wkt.bz2,dataset-1855_r7810.wkt.bz2,0,0,23468,63976,1,3,0,0,0,0,0,0,0,6.136,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1598_r7811.wkt.bz2,dataset-1855_r7811.wkt.bz2,0,0,23468,63976,1,3,0,0,0,0,0,0,0,6.136,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1598_r7812.wkt.bz2,dataset-1855_r7812.wkt.bz2,0,0,23468,63976,1,3,0,0,0,0,0,0,0,6.136,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1598_r7813.wkt.bz2,dataset-1855_r7813.wkt.bz2,0,0,23468,63976,1,3,0,0,0,0,0,0,0,6.136,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1598_r7814.wkt.bz2,dataset-1855_r7814.wkt.bz2,0,0,23468,63976,1,3,0,0,0,0,0,0,0,6.136,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0329.wkt.bz2,dataset-1766.wkt.bz2,0,0,52883,306937,2,16,0,0,0,0,0,0,0,6.564,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0329_r7815.wkt.bz2,dataset-1766_r7815.wkt.bz2,0,0,52883,306937,2,16,0,0,0,0,0,0,0,6.564,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0329_r7816.wkt.bz2,dataset-1766_r7816.wkt.bz2,0,0,52883,306937,2,16,0,0,0,0,0,0,0,6.564,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0329_r7817.wkt.bz2,dataset-1766_r7817.wkt.bz2,0,0,52883,306937,2,16,0,0,0,0,0,0,0,6.564,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0329_r7818.wkt.bz2,dataset-1766_r7818.wkt.bz2,0,0,52883,306937,2,16,0,0,0,0,0,0,0,6.564,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0329_r7819.wkt.bz2,dataset-1766_r7819.wkt.bz2,0,0,52883,306937,2,16,0,0,0,0,0,0,0,6.564,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0329_r7820.wkt.bz2,dataset-1766_r7820.wkt.bz2,0,0,52883,306937,2,16,0,0,0,0,0,0,0,6.564,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0329_r7821.wkt.bz2,dataset-1766_r7821.wkt.bz2,0,0,52883,306937,2,16,0,0,0,0,0,0,0,6.564,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0329_r7822.wkt.bz2,dataset-1766_r7822.wkt.bz2,0,0,52883,306937,2,16,0,0,0,0,0,0,0,6.564,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0781.wkt.bz2,dataset-0999.wkt.bz2,0,0,12631,100358,1,10,0,0,0,0,0,0,0,6.273,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0781_r7823.wkt.bz2,dataset-0999_r7823.wkt.bz2,0,0,12631,100358,1,10,0,0,0,0,0,0,0,6.273,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0781_r7824.wkt.bz2,dataset-0999_r7824.wkt.bz2,0,0,12631,100358,1,10,0,0,0,0,0,0,0,6.273,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0781_r7825.wkt.bz2,dataset-0999_r7825.wkt.bz2,0,0,12631,100358,1,10,0,0,0,0,0,0,0,6.273,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0781_r7826.wkt.bz2,dataset-0999_r7826.wkt.bz2,0,0,12631,100358,1,10,0,0,0,0,0,0,0,6.273,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0781_r7827.wkt.bz2,dataset-0999_r7827.wkt.bz2,0,0,12631,100358,1,10,0,0,0,0,0,0,0,6.273,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0781_r7828.wkt.bz2,dataset-0999_r7828.wkt.bz2,0,0,12631,100358,1,10,0,0,0,0,0,0,0,6.273,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0781_r7829.wkt.bz2,dataset-0999_r7829.wkt.bz2,0,0,12631,100358,1,10,0,0,0,0,0,0,0,6.273,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0781_r7830.wkt.bz2,dataset-0999_r7830.wkt.bz2,0,0,12631,100358,1,10,0,0,0,0,0,0,0,6.273,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1164.wkt.bz2,dataset-0864.wkt.bz2,0,0,461858,29552,33,1,0,0,0,0,0,0,0,7.053,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1164_r7831.wkt.bz2,dataset-0864_r7831.wkt.bz2,0,0,461858,29552,33,1,0,0,0,0,0,0,0,7.053,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1164_r7832.wkt.bz2,dataset-0864_r7832.wkt.bz2,0,0,461858,29552,33,1,0,0,0,0,0,0,0,7.053,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1164_r7833.wkt.bz2,dataset-0864_r7833.wkt.bz2,0,0,461858,29552,33,1,0,0,0,0,0,0,0,7.053,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1164_r7834.wkt.bz2,dataset-0864_r7834.wkt.bz2,0,0,461858,29552,33,1,0,0,0,0,0,0,0,7.053,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1164_r7835.wkt.bz2,dataset-0864_r7835.wkt.bz2,0,0,461858,29552,33,1,0,0,0,0,0,0,0,7.053,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1164_r7836.wkt.bz2,dataset-0864_r7836.wkt.bz2,0,0,461858,29552,33,1,0,0,0,0,0,0,0,7.053,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1164_r7837.wkt.bz2,dataset-0864_r7837.wkt.bz2,0,0,461858,29552,33,1,0,0,0,0,0,0,0,7.053,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1164_r7838.wkt.bz2,dataset-0864_r7838.wkt.bz2,0,0,461858,29552,33,1,0,0,0,0,0,0,0,7.053,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1042.wkt.bz2,dataset-0128.wkt.bz2,0,0,90662,461288,8,31,0,0,0,0,0,0,0,18.574,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1042_r7839.wkt.bz2,dataset-0128_r7839.wkt.bz2,0,0,90662,461288,8,31,0,0,0,0,0,0,0,18.574,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1042_r7840.wkt.bz2,dataset-0128_r7840.wkt.bz2,0,0,90662,461288,8,31,0,0,0,0,0,0,0,18.574,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1042_r7841.wkt.bz2,dataset-0128_r7841.wkt.bz2,0,0,90662,461288,8,31,0,0,0,0,0,0,0,18.574,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1042_r7842.wkt.bz2,dataset-0128_r7842.wkt.bz2,0,0,90662,461288,8,31,0,0,0,0,0,0,0,18.574,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1042_r7843.wkt.bz2,dataset-0128_r7843.wkt.bz2,0,0,90662,461288,8,31,0,0,0,0,0,0,0,18.574,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1042_r7844.wkt.bz2,dataset-0128_r7844.wkt.bz2,0,0,90662,461288,8,31,0,0,0,0,0,0,0,18.574,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1042_r7845.wkt.bz2,dataset-0128_r7845.wkt.bz2,0,0,90662,461288,8,31,0,0,0,0,0,0,0,18.574,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1042_r7846.wkt.bz2,dataset-0128_r7846.wkt.bz2,0,0,90662,461288,8,31,0,0,0,0,0,0,0,18.574,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1181.wkt.bz2,dataset-1329.wkt.bz2,0,0,350475,147915,15,10,0,0,0,0,0,0,0,6.859,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1181_r7847.wkt.bz2,dataset-1329_r7847.wkt.bz2,0,0,350475,147915,15,10,0,0,0,0,0,0,0,6.859,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1181_r7848.wkt.bz2,dataset-1329_r7848.wkt.bz2,0,0,350475,147915,15,10,0,0,0,0,0,0,0,6.859,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1181_r7849.wkt.bz2,dataset-1329_r7849.wkt.bz2,0,0,350475,147915,15,10,0,0,0,0,0,0,0,6.859,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1181_r7850.wkt.bz2,dataset-1329_r7850.wkt.bz2,0,0,350475,147915,15,10,0,0,0,0,0,0,0,6.859,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1181_r7851.wkt.bz2,dataset-1329_r7851.wkt.bz2,0,0,350475,147915,15,10,0,0,0,0,0,0,0,6.859,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1181_r7852.wkt.bz2,dataset-1329_r7852.wkt.bz2,0,0,350475,147915,15,10,0,0,0,0,0,0,0,6.859,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1181_r7853.wkt.bz2,dataset-1329_r7853.wkt.bz2,0,0,350475,147915,15,10,0,0,0,0,0,0,0,6.859,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1181_r7854.wkt.bz2,dataset-1329_r7854.wkt.bz2,0,0,350475,147915,15,10,0,0,0,0,0,0,0,6.859,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1792.wkt.bz2,dataset-1531.wkt.bz2,0,0,327062,316633,18,4,0,0,0,0,0,0,0,13.141,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1792_r7855.wkt.bz2,dataset-1531_r7855.wkt.bz2,0,0,327062,316633,18,4,0,0,0,0,0,0,0,13.141,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1792_r7856.wkt.bz2,dataset-1531_r7856.wkt.bz2,0,0,327062,316633,18,4,0,0,0,0,0,0,0,13.141,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1792_r7857.wkt.bz2,dataset-1531_r7857.wkt.bz2,0,0,327062,316633,18,4,0,0,0,0,0,0,0,13.141,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1792_r7858.wkt.bz2,dataset-1531_r7858.wkt.bz2,0,0,327062,316633,18,4,0,0,0,0,0,0,0,13.141,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1792_r7859.wkt.bz2,dataset-1531_r7859.wkt.bz2,0,0,327062,316633,18,4,0,0,0,0,0,0,0,13.141,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1792_r7860.wkt.bz2,dataset-1531_r7860.wkt.bz2,0,0,327062,316633,18,4,0,0,0,0,0,0,0,13.141,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1792_r7861.wkt.bz2,dataset-1531_r7861.wkt.bz2,0,0,327062,316633,18,4,0,0,0,0,0,0,0,13.141,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1792_r7862.wkt.bz2,dataset-1531_r7862.wkt.bz2,0,0,327062,316633,18,4,0,0,0,0,0,0,0,13.141,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1014.wkt.bz2,dataset-0588.wkt.bz2,0,0,373724,83682,25,6,0,0,0,0,0,0,0,6.726,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1014_r7863.wkt.bz2,dataset-0588_r7863.wkt.bz2,0,0,373724,83682,25,6,0,0,0,0,0,0,0,6.726,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1014_r7864.wkt.bz2,dataset-0588_r7864.wkt.bz2,0,0,373724,83682,25,6,0,0,0,0,0,0,0,6.726,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1014_r7865.wkt.bz2,dataset-0588_r7865.wkt.bz2,0,0,373724,83682,25,6,0,0,0,0,0,0,0,6.726,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1014_r7866.wkt.bz2,dataset-0588_r7866.wkt.bz2,0,0,373724,83682,25,6,0,0,0,0,0,0,0,6.726,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1014_r7867.wkt.bz2,dataset-0588_r7867.wkt.bz2,0,0,373724,83682,25,6,0,0,0,0,0,0,0,6.726,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1014_r7868.wkt.bz2,dataset-0588_r7868.wkt.bz2,0,0,373724,83682,25,6,0,0,0,0,0,0,0,6.726,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1014_r7869.wkt.bz2,dataset-0588_r7869.wkt.bz2,0,0,373724,83682,25,6,0,0,0,0,0,0,0,6.726,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1014_r7870.wkt.bz2,dataset-0588_r7870.wkt.bz2,0,0,373724,83682,25,6,0,0,0,0,0,0,0,6.726,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1591.wkt.bz2,dataset-1877.wkt.bz2,0,0,371089,60608,5,5,0,0,0,0,0,0,0,15.193,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1591_r7871.wkt.bz2,dataset-1877_r7871.wkt.bz2,0,0,371089,60608,5,5,0,0,0,0,0,0,0,15.193,0,0,0,0,0,0,0,0,0,0,0,0,0
